Standort;Messzeitpunkt;Stunde;Wochentag;Wochentag ID;Kalenderwoche;Quartal;Lokale Zeitzone;Zeitintervall;Passantenaufkommen pro Standort;Richtung;Passantentyp;Passantenanzahl;ID;Kommune
Westenhellweg (Ost);2026-05-07T06:00:00+00:00;8;Donnerstag;4;19;2;Europe/Berlin;hour;405;Richtung - Ostenhellweg;Erwachsene;199;246;Dortmund
Westenhellweg (Mitte);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;1150;Richtung - Hansastraße;Erwachsene;654;49;Dortmund
Westenhellweg (Mitte);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;1150;Richtung - Hansastraße;Kinder;10;49;Dortmund
Westenhellweg (Ost);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;739;Richtung - Hansastraße;Kinder;20;246;Dortmund
Westenhellweg (West);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;817;Richtung - Ostenhellweg;Kinder;3;575;Dortmund
Westenhellweg (Mitte);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;1150;Richtung - Petrikirche;Erwachsene;480;49;Dortmund
Westenhellweg (Mitte);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;1150;Richtung - Petrikirche;Kinder;6;49;Dortmund
Westenhellweg (Ost);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;739;Richtung - Hansastraße;Erwachsene;416;246;Dortmund
Westenhellweg (Ost);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;739;Richtung - Ostenhellweg;Erwachsene;293;246;Dortmund
Westenhellweg (West);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;817;Richtung - Ostenhellweg;Erwachsene;365;575;Dortmund
Westenhellweg (West);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;817;Richtung - Westentor;Erwachsene;445;575;Dortmund
Westenhellweg (West);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;817;Richtung - Westentor;Kinder;4;575;Dortmund
Westenhellweg (Ost);2026-05-07T07:00:00+00:00;9;Donnerstag;4;19;2;Europe/Berlin;hour;739;Richtung - Ostenhellweg;Kinder;10;246;Dortmund
Westenhellweg (Mitte);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;2185;Richtung - Petrikirche;Erwachsene;949;49;Dortmund
Westenhellweg (Ost);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1405;Richtung - Hansastraße;Kinder;33;246;Dortmund
Westenhellweg (Ost);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1405;Richtung - Ostenhellweg;Kinder;38;246;Dortmund
Westenhellweg (West);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1425;Richtung - Westentor;Kinder;10;575;Dortmund
Westenhellweg (Mitte);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;2185;Richtung - Hansastraße;Erwachsene;1195;49;Dortmund
Westenhellweg (Mitte);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;2185;Richtung - Petrikirche;Kinder;20;49;Dortmund
Westenhellweg (Ost);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1405;Richtung - Ostenhellweg;Erwachsene;601;246;Dortmund
Westenhellweg (West);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1425;Richtung - Ostenhellweg;Kinder;7;575;Dortmund
Westenhellweg (West);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1425;Richtung - Ostenhellweg;Erwachsene;672;575;Dortmund
Westenhellweg (West);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1425;Richtung - Westentor;Erwachsene;736;575;Dortmund
Westenhellweg (Mitte);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;2185;Richtung - Hansastraße;Kinder;21;49;Dortmund
Westenhellweg (Ost);2026-05-07T08:00:00+00:00;10;Donnerstag;4;19;2;Europe/Berlin;hour;1405;Richtung - Hansastraße;Erwachsene;733;246;Dortmund
Westenhellweg (Mitte);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;2934;Richtung - Hansastraße;Erwachsene;1552;49;Dortmund
Westenhellweg (Ost);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1949;Richtung - Hansastraße;Erwachsene;948;246;Dortmund
Westenhellweg (West);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1967;Richtung - Ostenhellweg;Erwachsene;950;575;Dortmund
Westenhellweg (Mitte);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;2934;Richtung - Petrikirche;Kinder;27;49;Dortmund
Westenhellweg (Ost);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1949;Richtung - Ostenhellweg;Erwachsene;886;246;Dortmund
Westenhellweg (Ost);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1949;Richtung - Ostenhellweg;Kinder;63;246;Dortmund
Westenhellweg (West);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1967;Richtung - Westentor;Erwachsene;1003;575;Dortmund
Westenhellweg (West);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1967;Richtung - Ostenhellweg;Kinder;7;575;Dortmund
Westenhellweg (West);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1967;Richtung - Westentor;Kinder;7;575;Dortmund
Westenhellweg (Mitte);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;2934;Richtung - Hansastraße;Kinder;31;49;Dortmund
Westenhellweg (Mitte);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;2934;Richtung - Petrikirche;Erwachsene;1324;49;Dortmund
Westenhellweg (Ost);2026-05-07T09:00:00+00:00;11;Donnerstag;4;19;2;Europe/Berlin;hour;1949;Richtung - Hansastraße;Kinder;52;246;Dortmund
Westenhellweg (Mitte);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;3808;Richtung - Hansastraße;Erwachsene;1963;49;Dortmund
Westenhellweg (Mitte);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;3808;Richtung - Petrikirche;Kinder;26;49;Dortmund
Westenhellweg (Ost);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2699;Richtung - Hansastraße;Kinder;63;246;Dortmund
Westenhellweg (West);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2598;Richtung - Ostenhellweg;Kinder;11;575;Dortmund
Westenhellweg (Mitte);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;3808;Richtung - Hansastraße;Kinder;25;49;Dortmund
Westenhellweg (Mitte);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;3808;Richtung - Petrikirche;Erwachsene;1794;49;Dortmund
Westenhellweg (Ost);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2699;Richtung - Ostenhellweg;Erwachsene;1216;246;Dortmund
Westenhellweg (Ost);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2699;Richtung - Ostenhellweg;Kinder;72;246;Dortmund
Westenhellweg (West);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2598;Richtung - Ostenhellweg;Erwachsene;1203;575;Dortmund
Westenhellweg (West);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2598;Richtung - Westentor;Kinder;7;575;Dortmund
Westenhellweg (West);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2598;Richtung - Westentor;Erwachsene;1377;575;Dortmund
Westenhellweg (Ost);2026-05-07T10:00:00+00:00;12;Donnerstag;4;19;2;Europe/Berlin;hour;2699;Richtung - Hansastraße;Erwachsene;1348;246;Dortmund
Westenhellweg (Mitte);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;3618;Richtung - Hansastraße;Kinder;31;49;Dortmund
Westenhellweg (West);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2490;Richtung - Ostenhellweg;Kinder;9;575;Dortmund
Westenhellweg (West);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2490;Richtung - Westentor;Erwachsene;1315;575;Dortmund
Westenhellweg (West);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2490;Richtung - Westentor;Kinder;8;575;Dortmund
Westenhellweg (Mitte);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;3618;Richtung - Petrikirche;Kinder;33;49;Dortmund
Westenhellweg (Ost);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2508;Richtung - Hansastraße;Erwachsene;1216;246;Dortmund
Westenhellweg (Ost);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2508;Richtung - Ostenhellweg;Erwachsene;1176;246;Dortmund
Westenhellweg (West);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2490;Richtung - Ostenhellweg;Erwachsene;1158;575;Dortmund
Westenhellweg (Mitte);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;3618;Richtung - Hansastraße;Erwachsene;1807;49;Dortmund
Westenhellweg (Mitte);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;3618;Richtung - Petrikirche;Erwachsene;1747;49;Dortmund
Westenhellweg (Ost);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2508;Richtung - Hansastraße;Kinder;64;246;Dortmund
Westenhellweg (Ost);2026-05-07T11:00:00+00:00;13;Donnerstag;4;19;2;Europe/Berlin;hour;2508;Richtung - Ostenhellweg;Kinder;52;246;Dortmund
Westenhellweg (Mitte);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;3749;Richtung - Hansastraße;Erwachsene;1957;49;Dortmund
Westenhellweg (Mitte);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;3749;Richtung - Petrikirche;Erwachsene;1738;49;Dortmund
Westenhellweg (Mitte);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;3749;Richtung - Petrikirche;Kinder;28;49;Dortmund
Westenhellweg (Ost);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2597;Richtung - Hansastraße;Erwachsene;1262;246;Dortmund
Westenhellweg (Ost);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2597;Richtung - Hansastraße;Kinder;56;246;Dortmund
Westenhellweg (Mitte);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;3749;Richtung - Hansastraße;Kinder;26;49;Dortmund
Westenhellweg (Ost);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2597;Richtung - Ostenhellweg;Erwachsene;1216;246;Dortmund
Westenhellweg (Ost);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2597;Richtung - Ostenhellweg;Kinder;63;246;Dortmund
Westenhellweg (West);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2385;Richtung - Ostenhellweg;Erwachsene;1178;575;Dortmund
Westenhellweg (West);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2385;Richtung - Ostenhellweg;Kinder;15;575;Dortmund
Westenhellweg (West);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2385;Richtung - Westentor;Erwachsene;1178;575;Dortmund
Westenhellweg (West);2026-05-07T12:00:00+00:00;14;Donnerstag;4;19;2;Europe/Berlin;hour;2385;Richtung - Westentor;Kinder;14;575;Dortmund
Westenhellweg (Ost);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2815;Richtung - Ostenhellweg;Kinder;53;246;Dortmund
Westenhellweg (Mitte);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;3952;Richtung - Hansastraße;Kinder;36;49;Dortmund
Westenhellweg (Mitte);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;3952;Richtung - Petrikirche;Erwachsene;1861;49;Dortmund
Westenhellweg (Mitte);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;3952;Richtung - Petrikirche;Kinder;36;49;Dortmund
Westenhellweg (Ost);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2815;Richtung - Hansastraße;Erwachsene;1407;246;Dortmund
Westenhellweg (West);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2623;Richtung - Ostenhellweg;Erwachsene;1257;575;Dortmund
Westenhellweg (West);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2623;Richtung - Ostenhellweg;Kinder;21;575;Dortmund
Westenhellweg (West);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2623;Richtung - Westentor;Erwachsene;1324;575;Dortmund
Westenhellweg (West);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2623;Richtung - Westentor;Kinder;21;575;Dortmund
Westenhellweg (Mitte);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;3952;Richtung - Hansastraße;Erwachsene;2019;49;Dortmund
Westenhellweg (Ost);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2815;Richtung - Hansastraße;Kinder;72;246;Dortmund
Westenhellweg (Ost);2026-05-07T13:00:00+00:00;15;Donnerstag;4;19;2;Europe/Berlin;hour;2815;Richtung - Ostenhellweg;Erwachsene;1283;246;Dortmund
Westenhellweg (Mitte);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;4665;Richtung - Hansastraße;Kinder;42;49;Dortmund
Westenhellweg (Ost);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3150;Richtung - Ostenhellweg;Kinder;89;246;Dortmund
Westenhellweg (West);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3270;Richtung - Ostenhellweg;Erwachsene;1552;575;Dortmund
Westenhellweg (West);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3270;Richtung - Ostenhellweg;Kinder;23;575;Dortmund
Westenhellweg (West);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3270;Richtung - Westentor;Erwachsene;1677;575;Dortmund
Westenhellweg (Mitte);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;4665;Richtung - Petrikirche;Kinder;42;49;Dortmund
Westenhellweg (Ost);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3150;Richtung - Hansastraße;Erwachsene;1508;246;Dortmund
Westenhellweg (Ost);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3150;Richtung - Hansastraße;Kinder;80;246;Dortmund
Westenhellweg (Ost);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3150;Richtung - Ostenhellweg;Erwachsene;1473;246;Dortmund
Westenhellweg (West);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;3270;Richtung - Westentor;Kinder;18;575;Dortmund
Westenhellweg (Mitte);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;4665;Richtung - Hansastraße;Erwachsene;2413;49;Dortmund
Westenhellweg (Mitte);2026-05-07T14:00:00+00:00;16;Donnerstag;4;19;2;Europe/Berlin;hour;4665;Richtung - Petrikirche;Erwachsene;2168;49;Dortmund
Westenhellweg (Mitte);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;4628;Richtung - Hansastraße;Kinder;28;49;Dortmund
Westenhellweg (Mitte);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;4628;Richtung - Petrikirche;Erwachsene;2200;49;Dortmund
Westenhellweg (Ost);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3324;Richtung - Ostenhellweg;Kinder;84;246;Dortmund
Westenhellweg (Mitte);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;4628;Richtung - Petrikirche;Kinder;36;49;Dortmund
Westenhellweg (Ost);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3324;Richtung - Ostenhellweg;Erwachsene;1588;246;Dortmund
Westenhellweg (West);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3117;Richtung - Ostenhellweg;Erwachsene;1580;575;Dortmund
Westenhellweg (West);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3117;Richtung - Ostenhellweg;Kinder;15;575;Dortmund
Westenhellweg (West);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3117;Richtung - Westentor;Erwachsene;1503;575;Dortmund
Westenhellweg (West);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3117;Richtung - Westentor;Kinder;19;575;Dortmund
Westenhellweg (Mitte);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;4628;Richtung - Hansastraße;Erwachsene;2364;49;Dortmund
Westenhellweg (Ost);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3324;Richtung - Hansastraße;Erwachsene;1592;246;Dortmund
Westenhellweg (Ost);2026-05-07T15:00:00+00:00;17;Donnerstag;4;19;2;Europe/Berlin;hour;3324;Richtung - Hansastraße;Kinder;60;246;Dortmund
Westenhellweg (Mitte);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;4564;Richtung - Hansastraße;Erwachsene;2293;49;Dortmund
Westenhellweg (Mitte);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;4564;Richtung - Petrikirche;Kinder;39;49;Dortmund
Westenhellweg (Mitte);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;4564;Richtung - Hansastraße;Kinder;42;49;Dortmund
Westenhellweg (Mitte);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;4564;Richtung - Petrikirche;Erwachsene;2190;49;Dortmund
Westenhellweg (Ost);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;3031;Richtung - Ostenhellweg;Kinder;70;246;Dortmund
Westenhellweg (West);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;2845;Richtung - Ostenhellweg;Kinder;20;575;Dortmund
Westenhellweg (West);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;2845;Richtung - Westentor;Kinder;24;575;Dortmund
Westenhellweg (West);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;2845;Richtung - Ostenhellweg;Erwachsene;1388;575;Dortmund
Westenhellweg (West);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;2845;Richtung - Westentor;Erwachsene;1413;575;Dortmund
Westenhellweg (Ost);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;3031;Richtung - Hansastraße;Erwachsene;1473;246;Dortmund
Westenhellweg (Ost);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;3031;Richtung - Hansastraße;Kinder;61;246;Dortmund
Westenhellweg (Ost);2026-05-07T16:00:00+00:00;18;Donnerstag;4;19;2;Europe/Berlin;hour;3031;Richtung - Ostenhellweg;Erwachsene;1427;246;Dortmund
Westenhellweg (Ost);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2307;Richtung - Ostenhellweg;Erwachsene;1253;246;Dortmund
Westenhellweg (Ost);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2307;Richtung - Ostenhellweg;Kinder;66;246;Dortmund
Westenhellweg (West);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2314;Richtung - Westentor;Erwachsene;1097;575;Dortmund
Westenhellweg (West);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2314;Richtung - Westentor;Kinder;11;575;Dortmund
Westenhellweg (Mitte);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;3469;Richtung - Hansastraße;Erwachsene;1718;49;Dortmund
Westenhellweg (Mitte);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;3469;Richtung - Hansastraße;Kinder;36;49;Dortmund
Westenhellweg (Mitte);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;3469;Richtung - Petrikirche;Erwachsene;1694;49;Dortmund
Westenhellweg (Ost);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2307;Richtung - Hansastraße;Erwachsene;956;246;Dortmund
Westenhellweg (West);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2314;Richtung - Ostenhellweg;Erwachsene;1191;575;Dortmund
Westenhellweg (West);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2314;Richtung - Ostenhellweg;Kinder;15;575;Dortmund
Westenhellweg (Mitte);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;3469;Richtung - Petrikirche;Kinder;21;49;Dortmund
Westenhellweg (Ost);2026-05-07T17:00:00+00:00;19;Donnerstag;4;19;2;Europe/Berlin;hour;2307;Richtung - Hansastraße;Kinder;32;246;Dortmund
Westenhellweg (Mitte);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;1082;Richtung - Petrikirche;Erwachsene;532;49;Dortmund
Westenhellweg (Mitte);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;1082;Richtung - Petrikirche;Kinder;3;49;Dortmund
Westenhellweg (Ost);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;863;Richtung - Ostenhellweg;Kinder;9;246;Dortmund
Westenhellweg (West);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;697;Richtung - Westentor;Erwachsene;346;575;Dortmund
Westenhellweg (Mitte);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;1082;Richtung - Hansastraße;Erwachsene;540;49;Dortmund
Westenhellweg (Ost);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;863;Richtung - Ostenhellweg;Erwachsene;477;246;Dortmund
Westenhellweg (West);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;697;Richtung - Ostenhellweg;Erwachsene;347;575;Dortmund
Westenhellweg (West);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;697;Richtung - Ostenhellweg;Kinder;2;575;Dortmund
Westenhellweg (West);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;697;Richtung - Westentor;Kinder;2;575;Dortmund
Westenhellweg (Mitte);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;1082;Richtung - Hansastraße;Kinder;7;49;Dortmund
Westenhellweg (Ost);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;863;Richtung - Hansastraße;Erwachsene;366;246;Dortmund
Westenhellweg (Ost);2026-05-07T18:00:00+00:00;20;Donnerstag;4;19;2;Europe/Berlin;hour;863;Richtung - Hansastraße;Kinder;11;246;Dortmund
Westenhellweg (Mitte);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;532;Richtung - Petrikirche;Erwachsene;284;49;Dortmund
Westenhellweg (West);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;333;Richtung - Ostenhellweg;Kinder;0;575;Dortmund
Westenhellweg (Mitte);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;532;Richtung - Hansastraße;Erwachsene;245;49;Dortmund
Westenhellweg (West);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;333;Richtung - Ostenhellweg;Erwachsene;154;575;Dortmund
Westenhellweg (West);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;333;Richtung - Westentor;Kinder;0;575;Dortmund
Westenhellweg (West);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;333;Richtung - Westentor;Erwachsene;179;575;Dortmund
Westenhellweg (Mitte);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;532;Richtung - Hansastraße;Kinder;1;49;Dortmund
Westenhellweg (Mitte);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;532;Richtung - Petrikirche;Kinder;2;49;Dortmund
Westenhellweg (Ost);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;353;Richtung - Hansastraße;Erwachsene;141;246;Dortmund
Westenhellweg (Ost);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;353;Richtung - Hansastraße;Kinder;4;246;Dortmund
Westenhellweg (Ost);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;353;Richtung - Ostenhellweg;Erwachsene;200;246;Dortmund
Westenhellweg (Ost);2026-05-07T19:00:00+00:00;21;Donnerstag;4;19;2;Europe/Berlin;hour;353;Richtung - Ostenhellweg;Kinder;8;246;Dortmund
Westenhellweg (Mitte);2026-05-07T20:00:00+00:00;22;Donnerstag;4;19;2;Europe/Berlin;hour;267;Richtung - Hansastraße;Erwachsene;142;49;Dortmund
Westenhellweg (Mitte);2026-05-07T20:00:00+00:00;22;Donnerstag;4;19;2;Europe/Berlin;hour;267;Richtung - Petrikirche;Erwachsene;125;49;Dortmund
